# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Oct  1 07:10:39 2025
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
#
kepid,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2
9784222,FALSE POSITIVE,0.798200403,2.7500000e-07,-2.7500000e-07,1.1930,1.1410,-0.1130,1.82610,0.01570,-0.01570,3.9680e+02,6.200e+00,-6.200e+00,24.03,6.970e+00,-2.500e+00,2128.0,,,4875.01,4150.09,-1450.05,65.90,6258.00,169.00,-206.00,4.449,0.050,-0.200,1.0310,0.2990,-0.1070
5376836,FALSE POSITIVE,3.479425638,2.8480000e-06,-2.8480000e-06,0.6120,0.0660,-0.1350,3.44790,0.08840,-0.08840,1.9550e+04,2.060e+02,-2.060e+02,12.86,3.630e+00,-1.220e+00,1166.0,,,435.85,360.82,-119.01,123.30,5907.00,158.00,-175.00,4.519,0.062,-0.188,0.8780,0.2480,-0.0830
5557821,FALSE POSITIVE,2.928787040,1.0640000e-05,-1.0640000e-05,1.2120,5.2510,-0.1420,4.63400,0.11500,-0.11500,5.4940e+02,1.310e+01,-1.310e+01,22.76,6.980e+00,-2.320e+00,1239.0,,,556.77,519.39,-167.24,47.70,5955.00,187.00,-208.00,4.534,0.037,-0.212,0.8830,0.2710,-0.0900
10004519,CONFIRMED,9.803211430,2.8680000e-05,-2.8680000e-05,0.6630,0.2320,-0.4380,4.46170,0.06840,-0.06840,8.1340e+02,1.740e+01,-1.740e+01,2.99,9.900e-01,-3.100e-01,896.0,,,152.12,152.65,-47.64,53.10,6170.00,196.00,-240.00,4.472,0.054,-0.216,0.9920,0.3270,-0.1020
5031857,CONFIRMED,24.810972060,1.9310000e-05,-1.9310000e-05,0.0390,0.3500,-0.0390,3.22450,0.02970,-0.02970,2.0908e+03,1.850e+01,-1.850e+01,4.22,1.320e+00,-4.400e-01,631.0,,,37.43,35.14,-11.15,123.90,6086.00,182.00,-200.00,4.511,0.052,-0.221,0.9210,0.2880,-0.0960
5031857,CANDIDATE,7.136922000,1.6320000e-05,-1.6320000e-05,0.0720,0.3210,-0.0720,2.80050,0.04960,-0.04960,2.2160e+02,1.060e+01,-1.060e+01,1.38,4.300e-01,-1.500e-01,956.0,,,197.05,184.99,-58.72,23.70,6086.00,182.00,-200.00,4.511,0.052,-0.221,0.9210,0.2880,-0.0960
10879038,CONFIRMED,4.853840400,3.4960000e-05,-3.4960000e-05,0.9430,0.0230,-0.6470,3.19800,0.16100,-0.16100,1.9640e+02,1.510e+01,-1.510e+01,1.72,2.500e-01,-1.000e-01,1052.0,,,288.70,110.09,-47.89,15.40,5778.00,69.00,-86.00,4.483,0.030,-0.120,0.9680,0.1430,-0.0570
10990917,CONFIRMED,11.046053650,7.0090000e-05,-7.0090000e-05,0.0640,0.3730,-0.0640,4.79900,0.13800,-0.13800,3.0830e+02,1.500e+01,-1.500e+01,1.80,6.100e-01,-2.000e-01,869.0,,,134.66,135.62,-42.85,24.30,6093.00,180.00,-217.00,4.429,0.072,-0.217,1.0250,0.3450,-0.1150
11043136,FALSE POSITIVE,2.621706694,7.6410000e-06,-7.6410000e-06,1.2790,45.3100,-0.0180,1.94100,0.11500,-0.11500,4.5720e+03,2.320e+02,-2.320e+02,34.68,8.460e+00,-5.200e+00,1288.0,,,648.75,496.27,-239.41,24.30,5749.00,192.00,-192.00,4.436,0.155,-0.170,0.8810,0.2150,-0.1320
11046025,CONFIRMED,3.720207080,1.7610000e-05,-1.7610000e-05,0.3410,0.1040,-0.3410,1.89200,0.11800,-0.11800,1.5690e+02,1.220e+01,-1.220e+01,0.99,9.000e-02,-1.100e-01,954.0,,,195.70,69.88,-57.88,15.00,5017.00,151.00,-151.00,4.516,0.088,-0.088,0.7970,0.0780,-0.0860
5771719,FALSE POSITIVE,12.264867364,3.0010000e-06,-3.0010000e-06,0.8180,0.0030,-0.0030,4.73660,0.01490,-0.01490,1.1311e+04,2.560e+01,-2.560e+01,28.29,4.520e+00,-9.040e+00,1077.0,,,317.89,137.57,-178.64,560.20,5372.00,85.00,-74.00,3.810,0.232,-0.077,2.3440,0.3750,-0.7490
9729691,CONFIRMED,8.689301216,9.8010000e-06,-9.8010000e-06,0.0290,0.3790,-0.0290,2.56300,0.03130,-0.03130,1.1170e+03,1.740e+01,-1.740e+01,2.92,6.000e-01,-4.200e-01,782.0,,,88.24,59.32,-31.32,70.90,5211.00,181.00,-163.00,4.447,0.120,-0.180,0.8950,0.1860,-0.1290
9729691,CONFIRMED,20.997579680,3.3340000e-05,-3.3340000e-05,0.2770,0.1610,-0.2770,2.45400,0.04720,-0.04720,1.1318e+03,2.700e+01,-2.700e+01,2.97,6.100e-01,-4.300e-01,582.0,,,27.20,18.29,-9.65,44.70,5211.00,181.00,-163.00,4.447,0.120,-0.180,0.8950,0.1860,-0.1290
4950232,FALSE POSITIVE,0.979442525,2.2550000e-06,-2.2550000e-06,0.3880,0.0840,-0.3880,1.03480,0.05210,-0.05210,4.6930e+02,2.220e+01,-2.220e+01,1.64,3.100e-01,-1.300e-01,1567.0,,,1420.01,873.27,-378.48,27.00,5532.00,193.00,-193.00,4.607,0.040,-0.120,0.7450,0.1390,-0.0600
10904857,CONFIRMED,3.120828136,1.9860000e-06,-1.9860000e-06,0.7840,0.0290,-0.0540,2.18780,0.06450,-0.06450,1.6456e+04,2.130e+02,-2.130e+02,14.16,4.430e+00,-1.480e+00,1303.0,,,680.79,625.11,-203.01,113.50,6122.00,165.00,-201.00,4.471,0.052,-0.208,0.9960,0.3120,-0.1040
8651389,CONFIRMED,15.135904530,6.1550000e-05,-6.1550000e-05,0.4600,0.0250,-0.4420,2.23600,0.10200,-0.10200,2.5570e+02,1.530e+01,-1.530e+01,2.57,7.400e-01,-7.500e-01,933.0,,,179.16,159.28,-102.35,19.80,6050.00,190.00,-232.00,4.137,0.252,-0.168,1.5720,0.4590,-0.4590
9520668,FALSE POSITIVE,1.399326503,5.1710000e-06,-5.1710000e-06,0.0090,0.4260,-0.0090,1.83050,0.09780,-0.09780,2.0640e+02,1.110e+01,-1.110e+01,1.00,4.000e-02,-9.000e-02,1143.0,,,402.58,84.28,-100.99,22.70,4502.00,137.00,-123.00,4.572,0.056,-0.020,0.7280,0.0260,-0.0620
7871954,CONFIRMED,1.937029968,2.6050000e-06,-2.6050000e-06,0.1050,0.3470,-0.1050,1.47270,0.03620,-0.03620,3.1230e+02,8.600e+00,-8.600e+00,0.87,6.000e-02,-6.000e-02,802.0,,,97.94,20.43,-21.29,42.80,4042.00,72.00,-88.00,4.761,0.038,-0.035,0.4900,0.0300,-0.0370
7871954,CONFIRMED,7.061173220,1.2070000e-05,-1.2070000e-05,0.8450,0.0570,-0.5690,1.04060,0.04950,-0.04950,4.8170e+02,2.240e+01,-2.240e+01,1.23,7.000e-02,-1.000e-01,521.0,,,17.41,3.63,-3.79,27.20,4042.00,72.00,-88.00,4.761,0.038,-0.035,0.4900,0.0300,-0.0370
12418724,CONFIRMED,20.553314410,7.5070000e-05,-7.5070000e-05,0.7950,0.1010,-0.5560,5.31360,0.09750,-0.09750,6.7830e+02,1.900e+01,-1.900e+01,3.19,1.020e+00,-3.400e-01,749.0,,,74.49,69.62,-22.73,40.60,6325.00,174.00,-217.00,4.409,0.065,-0.208,1.1120,0.3530,-0.1180
7456001,CONFIRMED,40.068671300,1.0180000e-04,-1.0180000e-04,0.0290,0.3620,-0.0290,5.88750,0.06650,-0.06650,9.7090e+02,1.800e+01,-1.800e+01,3.10,8.500e-01,-4.600e-01,560.0,,,23.27,19.42,-8.34,62.00,6026.00,182.00,-182.00,4.411,0.105,-0.195,0.9920,0.2740,-0.1470
10028792,CONFIRMED,114.736580000,1.5010000e-04,-1.5010000e-04,0.5950,0.0370,-0.0570,12.03550,0.09210,-0.09210,4.8500e+03,2.220e+01,-2.220e+01,12.28,1.060e+00,-8.900e-01,476.0,,,12.13,3.37,-2.43,230.60,5597.00,112.00,-101.00,3.963,0.054,-0.045,1.6990,0.1470,-0.1230
10028792,CONFIRMED,191.239133000,2.4200000e-03,-2.4200000e-03,0.8760,0.0050,-0.6090,16.94200,0.41300,-0.41300,1.0612e+03,2.920e+01,-2.920e+01,6.47,5.600e-01,-4.700e-01,401.0,,,6.14,1.70,-1.23,36.80,5597.00,112.00,-101.00,3.963,0.054,-0.045,1.6990,0.1470,-0.1230
10028792,CANDIDATE,5.833938570,2.2410000e-05,-2.2410000e-05,0.3980,0.0450,-0.3980,4.58130,0.08450,-0.08450,1.3440e+02,8.100e+00,-8.100e+00,1.98,1.800e-01,-1.400e-01,1285.0,,,642.83,178.64,-128.56,17.60,5597.00,112.00,-101.00,3.963,0.054,-0.045,1.6990,0.1470,-0.1230
5553652,FALSE POSITIVE,24.328225100,1.7720000e-04,-1.7720000e-04,4.4260,5.1030,-0.0960,6.15800,0.24200,-0.24200,1.1206e+03,5.020e+01,-5.020e+01,294.02,4.599e+01,-2.488e+01,520.0,,,17.33,8.77,-4.47,26.40,5286.00,159.00,-159.00,4.590,0.032,-0.104,0.7800,0.1220,-0.0660
5299459,CONFIRMED,10.415726660,1.3620000e-05,-1.3620000e-05,0.6820,0.1760,-0.4480,2.77190,0.04140,-0.04140,8.2530e+02,1.350e+01,-1.350e+01,3.01,3.900e-01,-2.600e-01,797.0,,,95.64,36.45,-21.35,69.30,5511.00,110.00,,4.426,0.081,-0.099,0.9870,0.1280,-0.0850
11153121,CONFIRMED,14.970316640,8.2690000e-05,-8.2690000e-05,0.3520,0.1120,-0.3520,5.88400,0.12400,-0.12400,2.9050e+02,1.070e+01,-1.070e+01,2.53,3.900e-01,-5.400e-01,883.0,,,143.33,63.60,-60.79,28.90,5726.00,114.00,-103.00,4.123,0.182,-0.098,1.4830,0.2300,-0.3160
11153121,CONFIRMED,32.275385300,5.4100000e-04,-5.4100000e-04,0.6080,0.3480,-0.3860,8.62200,0.56900,-0.56900,2.2390e+02,1.520e+01,-1.520e+01,2.31,3.500e-01,-5.000e-01,683.0,,,51.50,22.85,-21.84,17.90,5726.00,114.00,-103.00,4.123,0.182,-0.098,1.4830,0.2300,-0.3160
11153121,CANDIDATE,6.330274760,7.1680000e-05,-7.1680000e-05,0.3288,0.1072,-0.3286,3.67000,0.27700,-0.27700,8.9200e+01,9.800e+00,-9.800e+00,1.02,3.800e-01,-1.500e-01,1046.0,,,283.31,316.95,-100.51,9.80,5900.00,173.00,-188.00,4.363,0.114,-0.250,1.0700,0.4000,-0.1530
11177543,CONFIRMED,38.326223700,2.7300000e-04,-2.7300000e-04,0.9630,0.0010,-0.6980,3.07300,0.12300,-0.12300,3.9210e+02,3.020e+01,-3.020e+01,2.43,1.500e-01,-2.400e-01,480.0,,,12.56,2.47,-2.92,15.00,5229.00,78.00,-78.00,4.441,0.105,-0.042,0.9030,0.0560,-0.0880
11337141,CONFIRMED,4.043552450,1.2550000e-05,-1.2550000e-05,0.9840,0.0490,-0.7050,1.96500,0.16000,-0.16000,4.1620e+02,2.200e+01,-2.200e+01,1.75,1.400e-01,-9.000e-02,613.0,,,33.34,8.66,-5.82,21.20,3871.00,77.00,-84.00,4.744,0.021,-0.053,0.5320,0.0420,-0.0270
6705142,CANDIDATE,5.597282490,1.4120000e-05,-1.4120000e-05,0.4730,0.4160,-0.2690,1.79500,0.06210,-0.06210,1.4073e+03,5.420e+01,-5.420e+01,3.28,6.900e-01,-3.000e-01,930.0,,,176.53,116.59,-50.07,30.80,5610.00,177.00,-197.00,4.551,0.038,-0.142,0.8580,0.1810,-0.0780
3967760,CONFIRMED,5.524186250,2.3650000e-05,-2.3650000e-05,0.4920,0.4490,-0.2860,2.82600,0.11100,-0.11100,4.9100e+02,2.610e+01,-2.610e+01,2.25,2.700e-01,-2.900e-01,976.0,,,214.86,69.72,-61.83,20.70,5334.00,79.00,-79.00,4.372,0.132,-0.099,1.0040,0.1180,-0.1310
3967760,CONFIRMED,8.775147820,6.1310000e-05,-6.1310000e-05,0.5040,0.4450,-0.2960,3.17600,0.18800,-0.18800,3.5190e+02,3.050e+01,-3.050e+01,1.91,2.300e-01,-2.500e-01,837.0,,,115.84,37.59,-33.33,12.70,5334.00,79.00,-79.00,4.372,0.132,-0.099,1.0040,0.1180,-0.1310
4067336,FALSE POSITIVE,10.127422740,2.8550000e-05,-2.8550000e-05,0.6960,0.0250,-0.5100,1.27620,0.08080,-0.08080,9.3350e+02,5.780e+01,-5.780e+01,3.80,1.130e+00,-4.800e-01,969.0,,,208.77,178.16,-72.89,19.50,6392.00,157.00,-246.00,4.399,0.065,-0.195,1.1620,0.3450,-0.1480
5387843,FALSE POSITIVE,0.870693883,8.3100000e-07,-8.3100000e-07,0.8320,0.0600,-0.5940,1.21370,0.02730,-0.02730,4.3850e+02,9.400e+00,-9.400e+00,2.09,6.200e-01,-2.100e-01,1876.0,,,2923.54,2539.45,-842.54,55.60,5985.00,160.00,-195.00,4.519,0.052,-0.208,0.8830,0.2620,-0.0870
7549209,CONFIRMED,27.507111400,1.7240000e-04,-1.7240000e-04,0.9180,0.0090,-0.6500,5.90700,0.15700,-0.15700,5.8070e+02,2.140e+01,-2.140e+01,2.58,8.100e-01,-2.600e-01,569.0,,,24.71,22.93,-6.96,30.70,5783.00,157.00,-175.00,4.539,0.037,-0.212,0.8800,0.2780,-0.0870
7663405,CONFIRMED,5.144364500,2.2370000e-05,-2.2370000e-05,0.0310,0.4300,-0.0310,2.70300,0.10700,-0.10700,3.1070e+02,1.760e+01,-1.760e+01,1.55,1.100e-01,-1.500e-01,923.0,,,171.63,37.18,-40.68,20.20,5157.00,77.00,-84.00,4.445,0.091,-0.049,0.9040,0.0640,-0.0880
9765975,CONFIRMED,18.458483880,4.8820000e-05,-4.8820000e-05,0.8320,0.0090,-0.5880,3.37030,0.06840,-0.06840,5.3530e+02,1.500e+01,-1.500e+01,2.50,2.100e-01,-2.600e-01,632.0,,,37.81,9.65,-9.14,41.50,5311.00,85.00,-74.00,4.419,0.111,-0.060,0.9480,0.0810,-0.0990
9818462,CONFIRMED,25.942158200,1.1260000e-04,-1.1260000e-04,0.5770,0.2950,-0.3720,4.04500,0.10400,-0.10400,5.6970e+02,2.030e+01,-2.030e+01,1.95,1.600e-01,-7.000e-02,501.0,,,14.85,3.69,-1.89,31.60,5167.00,82.00,-82.00,4.585,0.013,-0.081,0.7960,0.0660,-0.0280
6803202,CONFIRMED,21.060753030,5.7020000e-05,-5.7020000e-05,0.1760,0.2500,-0.1760,5.24720,0.06630,-0.06630,3.0120e+02,6.300e+00,-6.300e+00,1.78,2.600e-01,-2.100e-01,669.0,,,47.39,19.64,-13.04,54.40,5706.00,114.00,-103.00,4.382,0.099,-0.110,1.0340,0.1480,-0.1210
5299459,CONFIRMED,13.084242860,2.6090000e-05,-2.6090000e-05,0.7010,0.1850,-0.4750,3.04010,0.05490,-0.05490,6.6200e+02,1.440e+01,-1.440e+01,2.71,3.500e-01,-2.300e-01,739.0,,,70.51,26.87,-15.74,51.20,5511.00,110.00,0.00,4.426,0.081,-0.099,0.9870,0.1280,-0.0850
9651668,CONFIRMED,2.684328541,8.2000000e-08,-8.2000000e-08,0.0760,0.0080,-0.0530,2.69382,0.00073,-0.00073,1.8136e+04,7.400e+00,-7.400e+00,12.73,1.600e+00,-1.450e+00,1265.0,,,603.57,202.56,-154.50,2833.10,5561.00,74.00,-74.00,4.411,0.110,-0.090,0.9560,0.1200,-0.1090
5299459,CANDIDATE,23.339795600,5.8500000e-04,-5.8500000e-04,0.4757,0.3547,-0.2223,1.92300,0.47300,-0.47300,1.2510e+02,2.430e+01,-2.430e+01,1.23,4.700e-01,-1.800e-01,653.0,,,43.02,47.96,-14.94,4.50,5671.00,162.00,-159.00,4.360,0.118,-0.246,1.0840,0.4060,-0.1570
12506770,CONFIRMED,2.806243488,7.5190000e-06,-7.5190000e-06,0.0430,0.4100,-0.0430,1.62710,0.07010,-0.07010,5.9960e+02,3.010e+01,-3.010e+01,1.41,6.000e-02,-8.000e-02,771.0,,,83.53,15.48,-14.77,22.40,4153.00,83.00,-91.00,4.684,0.023,-0.025,0.5810,0.0270,-0.0300
5629985,FALSE POSITIVE,2.271907230,1.2990000e-05,-1.2990000e-05,0.7190,0.2230,-0.4460,5.38300,0.17600,-0.17600,1.4900e+02,4.900e+00,-4.900e+00,1.12,2.900e-01,-1.300e-01,1318.0,,,714.27,551.84,-209.16,36.80,5788.00,155.00,-155.00,4.506,0.072,-0.168,0.8560,0.2250,-0.0960
9898364,FALSE POSITIVE,7.132351753,7.1340000e-06,-7.1340000e-06,1.2060,6.5960,-0.1090,2.96740,0.03970,-0.03970,7.4410e+02,9.500e+00,-9.500e+00,49.34,1.360e+01,-1.112e+01,1579.0,,,1466.12,1195.78,-724.22,91.20,7530.00,209.00,-314.00,4.080,0.160,-0.176,1.9300,0.5320,-0.4350
11337372,CONFIRMED,6.531940240,2.2830000e-05,-2.2830000e-05,0.8300,0.0490,-0.6010,3.33510,0.06180,-0.06180,7.7190e+02,2.180e+01,-2.180e+01,3.09,3.000e-01,-4.000e-01,907.0,,,159.66,45.57,-45.69,39.60,5301.00,85.00,-74.00,4.391,0.130,-0.070,0.9770,0.0960,-0.1280
11337833,CONFIRMED,51.301184400,6.0210000e-04,-6.0210000e-04,0.0030,0.4630,-0.0030,5.35900,0.25900,-0.25900,4.9890e+02,3.010e+01,-3.010e+01,2.07,6.500e-01,-1.700e-01,492.0,,,13.86,12.72,-3.56,19.60,6032.00,162.00,-180.00,4.508,0.052,-0.208,0.9290,0.2910,-0.0780
11546211,FALSE POSITIVE,1.097211085,7.2700000e-07,-7.2700000e-07,1.1450,22.0000,-0.1080,1.67380,0.03160,-0.03160,3.8946e+04,5.860e+02,-5.860e+02,16.07,1.870e+00,-2.120e+00,740.0,,,71.01,24.01,-20.76,83.50,3497.00,62.00,-55.00,4.920,0.055,-0.040,0.3340,0.0390,-0.0440
11547505,CONFIRMED,0.938466959,9.3900000e-07,-9.3900000e-07,0.0540,0.3990,-0.0540,1.30150,0.02840,-0.02840,2.1740e+02,4.900e+00,-4.900e+00,1.58,2.400e-01,-2.400e-01,1876.0,,,2919.17,1189.69,-929.75,54.40,5499.00,82.00,-74.00,4.323,0.150,-0.100,1.0870,0.1650,-0.1650
4471747,CANDIDATE,51.390145200,6.2190000e-04,-6.2190000e-04,0.9460,0.0020,-0.6540,5.99500,0.21300,-0.21300,4.9400e+02,3.760e+01,-3.760e+01,3.62,6.300e-01,-4.500e-01,570.0,,,24.98,11.29,-7.01,15.40,6074.00,81.00,-90.00,4.284,0.103,-0.126,1.2920,0.2240,-0.1630
11502867,CONFIRMED,3.217518511,1.7500000e-07,-1.7500000e-07,0.6380,0.0090,-0.0100,2.11481,0.00700,-0.00700,1.4319e+04,1.420e+01,-1.420e+01,11.38,1.510e+00,-9.300e-01,1185.0,,,464.73,164.49,-93.72,1287.40,5720.00,77.00,-77.00,4.473,0.063,-0.108,0.9030,0.1200,-0.0740
9909735,CONFIRMED,4.662719020,1.4860000e-05,-1.4860000e-05,0.4850,0.0030,-0.4730,2.75700,0.09170,-0.09170,1.6306e+03,6.640e+01,-6.640e+01,3.86,6.400e-01,-1.600e-01,1039.0,,,274.98,126.59,-43.87,28.20,5729.00,103.00,-126.00,4.514,0.022,-0.127,0.9390,0.1560,-0.0390
9909735,CONFIRMED,11.815017400,1.0740000e-04,-1.0740000e-04,0.8750,0.0450,-0.6100,2.83400,0.22700,-0.22700,1.0030e+03,1.070e+02,-1.070e+02,3.48,5.800e-01,-1.400e-01,762.0,,,79.66,36.67,-12.71,10.50,5729.00,103.00,-126.00,4.514,0.022,-0.127,0.9390,0.1560,-0.0390
11551692,CONFIRMED,7.834433676,2.9590000e-06,-2.9590000e-06,0.7140,0.0660,-0.4880,2.89000,0.03630,-0.03630,2.0181e+03,8.600e+00,-8.600e+00,3.47,2.900e-01,-1.000e-01,689.0,,,53.33,14.22,-7.09,246.60,4920.00,98.00,-98.00,4.620,0.010,-0.059,0.7200,0.0590,-0.0220
11551692,CONFIRMED,3.005156911,1.9220000e-06,-1.9220000e-06,0.8440,0.0040,-0.5850,2.07470,0.02670,-0.02670,6.9160e+02,6.700e+00,-6.700e+00,2.20,1.800e-01,-7.000e-02,949.0,,,191.27,51.01,-25.41,115.10,4920.00,98.00,-98.00,4.620,0.010,-0.059,0.7200,0.0590,-0.0220
12266636,CONFIRMED,33.385617600,1.4090000e-04,-1.4090000e-04,0.5620,0.3450,-0.3450,5.03610,0.09340,-0.09340,5.5320e+02,1.590e+01,-1.590e+01,2.48,7.000e-01,-3.700e-01,580.0,,,26.73,22.11,-9.70,37.10,5833.00,157.00,-175.00,4.407,0.101,-0.188,1.0220,0.2880,-0.1550
9850893,FALSE POSITIVE,8.480397890,5.7550000e-05,-5.7550000e-05,0.4860,0.4460,-0.2790,6.24900,0.20400,-0.20400,2.5970e+02,1.310e+01,-1.310e+01,1.71,4.800e-01,-3.000e-01,866.0,,,132.85,113.57,-52.79,22.70,5401.00,164.00,-164.00,4.364,0.153,-0.187,1.0500,0.2970,-0.1830
4826110,FALSE POSITIVE,1.333395306,7.4090000e-06,-7.4090000e-06,0.1510,0.3130,-0.1510,1.18800,0.16800,-0.16800,1.1450e+02,1.300e+01,-1.300e+01,0.86,1.000e-01,-9.000e-02,1390.0,,,880.53,384.08,-250.18,11.50,5199.00,171.00,-155.00,4.527,0.060,-0.082,0.8110,0.1000,-0.0820
7869917,CONFIRMED,7.714676860,2.9070000e-05,-2.9070000e-05,0.8990,0.0290,-0.6620,4.58710,0.07260,-0.07260,2.3390e+02,7.600e+00,-7.600e+00,4.65,9.300e-01,-1.520e+00,1622.0,,,1636.72,987.17,-979.35,33.30,6900.00,184.00,-204.00,3.843,0.259,-0.111,2.5990,0.5230,-0.8500
9824805,CONFIRMED,4.444482600,2.4270000e-05,-2.4270000e-05,0.9410,0.0050,-0.7150,3.68600,0.13100,-0.13100,1.6300e+02,1.070e+01,-1.070e+01,1.71,5.000e-01,-2.000e-01,1217.0,,,518.45,451.70,-168.14,18.00,6240.00,174.00,-217.00,4.426,0.062,-0.188,1.0790,0.3180,-0.1270
5193400,FALSE POSITIVE,21.378114600,2.6670000e-04,-2.6670000e-04,0.9060,0.0400,-0.6320,19.35900,0.68200,-0.68200,5.5610e+02,1.770e+01,-1.770e+01,3.18,9.400e-01,-3.400e-01,727.0,,,65.94,57.61,-21.47,35.40,6218.00,174.00,-261.00,4.417,0.048,-0.192,1.1310,0.3340,-0.1190
7939330,CONFIRMED,29.542256600,2.9580000e-04,-2.9580000e-04,0.9590,0.0110,-0.0080,13.90200,0.52200,-0.52200,8.7990e+02,3.310e+01,-3.310e+01,3.15,7.300e-01,-2.500e-01,515.0,,,16.56,11.85,-3.95,39.50,5510.00,166.00,-149.00,4.572,0.038,-0.152,0.8030,0.1880,-0.0630
7939330,CONFIRMED,144.551628000,2.4960000e-03,-2.4960000e-03,0.8870,0.0550,-0.6160,16.59900,0.38900,-0.38900,1.0352e+03,3.840e+01,-3.840e+01,3.06,7.100e-01,-2.400e-01,303.0,,,1.99,1.43,-0.47,27.10,5510.00,166.00,-149.00,4.572,0.038,-0.152,0.8030,0.1880,-0.0630
4918309,CANDIDATE,186.436181100,4.8900000e-04,-4.8900000e-04,0.9210,0.0240,-0.0140,5.77400,0.15700,-0.15700,4.3470e+03,1.140e+02,-1.140e+02,11.32,1.800e+00,-3.350e+00,353.0,,,3.66,1.55,-1.93,66.50,5393.00,80.00,-64.00,4.132,0.280,-0.120,1.3700,0.2180,-0.4050
12602568,CONFIRMED,8.047277210,2.8900000e-05,-2.8900000e-05,0.9370,0.0180,-0.6530,5.15900,0.21600,-0.21600,4.8600e+02,1.510e+01,-1.510e+01,2.33,6.500e-01,-2.200e-01,855.0,,,126.56,102.29,-34.32,36.10,5840.00,145.00,-174.00,4.553,0.036,-0.192,0.8490,0.2380,-0.0790
9941066,CONFIRMED,5.870634160,2.1090000e-05,-2.1090000e-05,0.6420,0.0470,-0.4760,2.57360,0.09130,-0.09130,5.0560e+02,2.530e+01,-2.530e+01,1.44,6.000e-02,-7.000e-02,616.0,,,33.99,6.11,-5.63,23.20,4166.00,83.00,-83.00,4.660,0.024,-0.022,0.6120,0.0270,-0.0300
5972334,CONFIRMED,15.358767771,2.1290000e-06,-2.1290000e-06,0.4870,0.0160,-0.0310,4.12230,0.01570,-0.01570,1.4638e+04,2.020e+01,-2.020e+01,10.89,1.110e+00,-8.200e-01,662.0,,,45.46,14.22,-9.61,812.60,5422.00,108.00,-108.00,4.484,0.063,-0.077,0.8870,0.0900,-0.0670
4650733,CONFIRMED,29.539089700,1.9800000e-04,-1.9800000e-04,0.2130,0.2240,-0.2130,4.13900,0.15100,-0.15100,4.0330e+02,2.510e+01,-2.510e+01,2.51,7.900e-01,-2.800e-01,714.0,,,61.49,55.58,-20.02,18.80,6572.00,160.00,-251.00,4.365,0.065,-0.208,1.2380,0.3900,-0.1390
